E,112,11,3
E,272,266,3
E,131,10,4
E,7,134,1
E,200,159,3
E,264,20,2
E,255,273,4
E,138,248,1
E,261,212,4
E,169,247,1
E,135,112,1
E,150,200,1
E,108,208,4
E,138,93,2
E,21,242,4
E,216,63,1
E,77,289,2
E,86,185,3
E,107,145,4
E,11,4,2
E,268,96,4
E,20,226,3
E,245,188,2
E,173,122,3
E,158,171,3
E,46,204,3
E,168,285,3
E,92,78,1
E,14,53,2
E,72,28,2
E,299,248,1
E,222,132,3
E,245,273,4
E,125,47,3
E,99,4,2
E,39,23,4
E,16,88,3
E,48,236,4
E,200,218,4
E,180,250,2
E,91,122,4
E,42,265,4
E,263,128,2
E,194,220,4
E,170,75,2
E,298,4,4
E,225,182,4
E,269,217,2
E,20,54,2
E,158,87,4
E,222,176,4
E,264,295,3
E,206,142,4
E,194,79,1
E,186,80,3
E,70,219,4
E,93,26,3
E,68,171,3
E,63,65,3
E,231,130,2
E,280,30,2
E,44,15,4
E,236,276,1
E,197,101,4
E,143,217,3
E,31,196,2
E,216,6,4
E,92,138,3
E,159,141,3
E,248,76,2
E,206,35,3
E,189,185,1
E,7,73,4
E,163,37,1
E,107,39,2
E,66,73,1
E,264,214,4
E,107,194,1
E,57,243,3
E,297,8,2
E,62,264,2
E,110,90,1
E,232,59,4
E,69,258,4
E,288,162,2
E,46,40,2
E,251,188,1
E,149,242,2
E,109,182,1
E,73,199,4
E,174,234,2
E,143,56,4
E,103,128,2
E,226,166,1
E,287,73,4
E,290,19,4
E,86,88,4
E,36,207,1
E,141,143,1
E,153,166,2
E,207,31,1
E,172,211,2
E,115,58,1
E,129,50,2
E,25,122,2
E,70,244,2
E,290,13,1
E,51,76,1
E,103,158,4
E,199,241,3
E,184,191,1
E,34,6,4
E,221,18,3
E,154,93,3
E,7,70,4
E,285,20,3
E,134,53,3
E,106,271,1
E,46,192,4
E,283,286,4
E,32,105,1
E,249,264,2
E,265,88,4
E,184,139,2
E,285,133,1
E,279,76,2
E,11,272,1
E,282,90,4
E,152,17,4
E,270,269,3
E,70,213,1
E,258,74,4
E,48,214,4
E,25,160,1
E,207,157,1
E,211,258,1
E,283,126,4
E,32,190,3
E,190,100,2
E,287,213,4
E,40,37,1
E,272,178,1
E,9,281,3
E,291,293,2
E,295,41,3
E,15,123,2
E,86,194,2
E,47,247,1
E,85,32,3
E,0,244,1
E,223,228,2
E,43,191,4
E,2,232,2
E,209,75,2
E,167,120,2
E,281,19,3
E,116,34,2
E,230,30,4
E,299,64,3
E,175,188,3
E,69,45,4
E,287,122,1
E,241,159,2
E,173,136,3
E,107,21,3
E,92,172,1
E,221,5,2
E,158,166,4
E,44,79,2
E,280,167,3
E,257,44,1
E,42,208,3
E,184,283,2
E,139,137,1
E,195,52,2
E,77,282,2
E,161,228,4
E,19,185,1
E,244,201,2
E,246,166,4
E,181,268,2
E,152,181,2
E,243,116,4
E,103,297,4
E,222,70,2
E,16,31,4
E,34,169,3
E,75,126,1
E,268,282,2
E,115,167,2
E,81,103,3
E,164,111,3
E,202,294,4
E,135,114,2
E,110,269,4
E,44,18,2
E,284,194,3
E,205,7,1
E,203,27,2
E,29,173,3
E,22,230,1
E,187,232,4
E,125,217,3
E,103,285,1
E,191,127,1
E,162,218,4
E,211,50,2
E,78,209,4
E,166,71,4
E,54,120,3
E,33,140,2
E,98,158,2
E,89,122,1
E,126,284,3
E,133,185,4
E,59,113,3
E,175,137,4
E,218,170,1
E,147,106,4
E,12,265,1
E,296,165,1
E,176,44,3
E,40,132,1
E,67,261,4
E,246,185,3
E,37,287,4
E,257,86,1
E,298,2,1
E,196,167,1
E,21,174,3
E,149,247,4
E,256,205,3
E,32,263,4
E,92,21,1
E,100,117,2
E,115,55,4
E,170,125,4
E,27,200,2
E,29,166,4
E,97,184,4
E,36,39,2
E,274,291,1
E,17,41,1
E,15,119,3
E,100,83,4
E,5,298,1
E,221,265,2
E,6,220,4
E,31,198,1
E,119,168,1
E,288,242,2
E,102,89,2
E,15,29,1
E,2,109,3
E,51,138,1
E,243,129,1
E,95,189,4
E,48,30,2
E,111,126,2
E,145,286,1
E,248,26,4
E,25,187,2
E,229,207,3
E,213,5,2
E,118,232,4
E,45,200,4
E,70,91,3
E,204,215,2
E,197,201,4
E,22,23,4
E,72,215,3
E,6,262,2
E,156,183,1
E,289,155,1
E,97,177,4
E,259,222,3
E,102,126,2
E,94,171,4
E,77,209,1
E,15,264,3
E,240,153,1
E,133,264,1
E,135,20,2
E,15,237,3
E,254,111,4
E,49,62,4
E,271,170,4
E,14,166,3
E,76,286,4
E,69,86,2
E,66,120,2
E,148,207,4
E,108,55,3
E,269,64,2
E,135,67,2
E,274,13,4
E,63,107,4
E,103,0,4
E,92,235,1
E,134,220,1
E,143,3,3
E,133,121,2
E,79,43,1
E,263,287,4
E,203,14,2
E,84,166,4
E,281,239,3
E,101,97,2
E,142,258,2
E,296,229,1
E,247,274,1
E,68,42,1
E,254,140,3
E,289,246,1
E,255,137,4
E,189,201,1
E,13,47,1
E,219,25,3
E,47,266,4
E,276,192,2
E,274,80,3
E,14,169,2
E,215,43,3
E,126,9,2
E,153,140,3
E,123,272,4
E,60,66,1
E,147,194,4
E,128,3,1
E,266,131,4
E,182,158,3
E,178,150,2
E,155,148,2
E,215,127,1
E,210,175,1
E,89,37,3
E,221,276,3
E,173,229,1
E,270,294,4
E,196,215,3
E,112,116,3
E,40,209,3
E,243,148,4
E,259,293,1
E,92,165,4
E,137,218,3
E,128,252,2
E,271,184,4
E,159,39,1
E,77,174,4
E,187,166,3
E,155,198,3
E,180,125,4
E,44,229,3
E,175,139,1
E,166,212,1
E,259,158,2
E,44,94,4
E,18,233,1
E,182,230,3
E,215,268,2
E,245,204,2
E,0,136,3
E,285,143,4
E,243,299,2
E,250,178,2
E,291,184,3
E,293,223,2
E,9,174,1
E,201,161,1
E,290,159,1
E,123,271,2
E,229,39,3
E,153,6,2
E,57,263,1
E,36,204,1
E,176,26,1
E,156,51,2
E,148,144,4
E,194,134,1
E,35,12,2
E,187,78,1
E,26,279,4
E,295,13,1
E,291,208,3
E,66,69,3
E,137,0,1
E,106,298,3
E,130,104,2
E,39,102,4
E,284,42,1
E,161,238,1
E,107,291,1
E,35,94,4
E,103,166,2
E,5,25,4
E,289,40,1
E,280,67,4
E,136,200,4
E,184,238,3
E,197,183,3
E,15,80,3
E,285,69,4
E,106,105,1
E,20,13,3
E,296,67,1
E,140,111,2
E,227,22,3
E,231,282,1
E,195,118,2
E,89,261,2
E,208,94,4
E,181,183,3
E,60,265,2
E,112,98,3
E,113,256,3
E,26,66,2
E,299,288,2
E,289,266,2
E,195,7,4
E,192,131,4
E,87,45,3
E,193,11,1
E,162,79,1
E,202,246,3
E,64,251,4
E,168,35,1
E,65,227,1
E,179,83,2
E,30,225,2
E,199,289,1
E,216,93,1
E,37,17,4
E,282,174,3
E,95,61,1
E,256,46,4
E,157,95,3
E,225,196,1
E,5,120,1
E,97,296,3
E,102,59,4
E,41,120,4
E,290,145,3
E,214,3,2
E,143,13,1
E,106,235,3
E,252,158,3
E,55,54,3
E,289,27,3
E,142,50,3
E,165,243,3
E,66,131,3
E,241,185,2
E,261,213,3
E,242,210,1
E,121,194,1
E,78,163,1
E,15,275,2
E,262,90,1
E,119,184,3
E,33,30,1
E,60,18,2
E,105,142,4
E,47,217,4
E,83,122,2
E,72,53,1
E,168,42,4
E,66,87,3
E,14,175,2
E,194,37,2
E,218,175,2
E,229,292,3
E,43,261,1
E,13,271,4
E,185,121,2
E,152,185,4
E,116,234,3
E,240,86,2
E,80,218,1
E,40,167,3
E,263,278,2
E,44,149,2
E,295,270,4
E,6,264,2
E,267,190,4
E,66,63,4
E,195,138,4
E,137,81,1
E,276,293,1
E,133,258,1
E,120,159,4
E,101,264,4
E,134,61,1
E,80,286,2
E,76,135,2
E,112,34,2
E,75,182,4
E,80,66,3
E,32,81,4
E,149,265,3
E,43,86,1
E,18,231,2
E,73,254,2
E,41,209,4
E,233,17,3
E,195,275,3
E,48,27,1
E,186,235,4
E,124,155,3
E,287,32,1
E,276,123,2
E,36,224,1
E,93,262,4
E,38,196,3
E,177,136,2
E,258,294,4
E,68,124,3
E,54,158,2
E,39,65,3
E,57,184,1
E,32,45,4
E,252,3,4
E,194,234,1
E,122,290,2
E,210,285,2
E,292,12,1
E,111,200,3
E,270,180,4
E,60,268,1
E,172,232,4
E,92,37,2
E,29,220,3
E,272,80,2
E,132,219,1
E,73,4,3
E,12,139,1
E,106,58,1
E,188,186,3
E,202,92,3
E,212,12,3
E,63,231,1
E,297,20,3
E,66,242,4
E,104,85,2
E,266,179,4
E,259,181,2
E,147,184,4
E,248,4,4
E,93,150,3
E,229,213,4
E,77,243,1
E,122,82,4
E,123,64,3
E,86,52,2
E,169,141,2
E,94,294,3
E,153,210,2
E,185,178,2
E,215,200,1
E,72,42,4
E,10,15,3
E,233,267,2
E,173,274,2
E,243,3,1
E,158,260,3
E,187,259,3
E,237,245,3
E,116,80,2
E,133,286,3
E,218,184,3
E,284,5,4
E,101,139,4
E,211,16,2
E,168,75,1
E,73,291,2
E,16,278,2
E,89,141,1
E,96,261,1
E,28,155,3
E,66,110,4
E,245,77,1
E,229,222,4
E,174,80,3
E,64,175,2
E,222,206,1
E,25,69,2
E,84,162,4
E,45,122,4
E,65,273,1
E,1,81,3
E,52,75,1
E,29,267,1
E,228,26,3
E,49,291,4
E,226,118,1
E,44,17,4
E,285,205,1
E,247,248,3
E,207,175,2
E,25,266,2
E,265,250,1
E,47,219,2
E,41,187,1
E,110,255,4
E,98,60,3
E,29,200,4
E,205,153,4
E,12,185,1
E,144,257,2
E,216,195,3
E,47,72,2
E,3,115,3
E,182,70,4
E,249,162,2
E,156,205,3
E,162,145,4
E,163,5,4
E,221,176,4
E,78,156,3
E,184,254,1
E,105,91,3
E,38,233,4
E,155,251,4
E,292,83,4
E,13,249,1
E,46,153,4
E,147,81,1
E,93,267,4
E,136,275,2
E,134,237,4
E,251,5,2
E,255,281,3
E,84,50,3
E,59,286,4
E,147,267,2
E,284,275,1
E,74,72,4
E,141,268,4
E,238,81,3
E,52,247,4
E,257,99,2
E,259,214,2
E,176,265,3
E,154,32,3
E,51,282,2
E,267,31,2
E,203,252,1
E,0,231,2
E,256,145,3
E,298,216,4
E,26,264,4
E,241,236,1
E,174,9,1
E,122,18,3
E,30,251,4
E,262,4,3
E,222,140,2
E,109,129,2
E,48,297,4
E,239,35,2
E,189,41,1
E,151,299,4
E,10,198,2
E,108,154,2
E,245,200,2
E,175,106,2
E,239,134,4
E,281,219,2
E,170,212,1
E,287,34,4
E,148,72,2
E,149,241,4
E,257,203,4
E,270,267,4
E,151,100,1
E,89,50,2
E,61,192,3
E,25,192,2
E,7,48,4
E,216,290,2
E,127,67,4
E,34,142,2
E,183,152,4
E,38,47,1
E,265,282,2
E,52,109,4
E,272,203,1
E,63,61,3
E,35,22,2
E,193,141,1
E,198,289,3
E,50,270,2
E,92,214,4
E,292,123,2
E,123,16,3
E,228,90,3
E,1,188,4
E,52,296,1
E,110,213,2
E,233,24,3
E,219,265,4
E,2,187,1
E,99,27,2
E,183,295,4
E,198,176,3
E,9,120,4
E,130,253,1
E,127,157,3
E,65,22,3
E,263,143,1
E,77,14,1
E,101,17,2
E,129,16,3
E,90,22,4
E,54,48,3
E,2,42,3
E,204,171,4
E,24,76,3
E,34,175,3
E,225,298,1
E,210,274,2
E,108,99,4
E,29,92,3
E,183,30,1
E,244,24,3
E,281,18,3
E,169,149,3
E,221,106,3
E,143,95,2
E,296,266,4
E,265,126,4
E,148,239,3
E,131,216,2
E,205,65,4
E,249,272,2
E,21,186,4
E,25,134,1
E,272,148,2
E,181,146,4
E,88,138,3
E,267,272,2
E,132,8,1
E,112,157,4
E,104,10,2
E,148,43,2
E,125,65,4
E,265,260,3
E,126,222,2
E,7,60,2
E,167,235,1
E,128,94,3
E,20,100,4
E,222,248,3
E,22,258,4
E,66,83,2
E,1,99,4
E,283,184,3
E,139,34,3
E,233,131,2
E,168,256,3
E,127,44,1
E,147,226,1
E,251,203,4
E,80,79,4
E,216,235,2
E,263,253,4
E,217,86,3
E,145,209,4
E,137,135,2
E,218,213,3
E,150,87,1
E,25,177,1
E,293,208,3
E,188,158,4
E,12,76,1
E,147,174,2
E,14,225,4
E,206,26,4
E,199,86,2
E,271,152,4
E,158,143,1
E,94,46,1
E,16,188,1
E,243,57,1
E,212,265,3
E,207,39,2
E,9,228,2
E,80,153,1
E,163,282,4
E,251,73,4
E,127,257,1
E,297,13,2
E,74,141,4
E,189,1,3
E,72,286,3
E,12,287,3
E,219,81,4
E,91,229,3
E,102,236,3
E,70,209,4
E,236,28,2
E,271,112,3
E,117,154,1
E,128,44,1
E,231,5,4
E,77,71,3
E,84,134,4
E,88,65,3
E,264,113,3
E,247,230,4
E,117,39,4
E,31,95,1
E,54,192,4
E,18,192,4
E,234,222,1
E,74,273,2
E,196,136,3
E,140,263,1
E,272,227,4
E,107,259,3
E,18,218,1
E,1,178,2
E,288,198,4
E,79,230,4
E,245,223,1
E,253,76,2
E,223,23,2
E,121,276,3
E,228,162,1
E,170,221,1
E,112,51,1
E,76,9,3
E,264,38,2
E,88,159,3
E,113,50,2
E,166,4,3
E,285,188,2
E,79,151,2
E,169,239,3
E,23,203,3
E,6,181,3
E,163,232,3
E,233,74,2
E,70,226,4
E,295,42,4
E,125,227,2
E,102,118,3
E,83,21,2
E,112,273,1
E,172,271,1
E,210,86,4
E,237,290,3
E,214,87,2
E,65,90,1
E,193,13,2
E,189,299,4
E,104,148,4
E,160,134,2
E,22,265,4
E,123,144,1
E,251,222,2
E,14,174,3
E,87,1,4
E,35,103,2
E,62,154,3
E,23,234,1
E,8,204,3
E,137,21,2
E,72,224,3
E,200,27,1
E,205,278,1
E,24,222,4
E,6,267,1
E,17,138,1
E,187,82,3
E,269,143,3
E,105,9,1
E,36,172,3
E,80,21,4
E,201,235,4
E,106,14,2
E,154,170,2
E,274,72,4
E,80,142,3
E,290,238,3
E,151,38,4
E,236,220,3
E,167,72,4
E,230,110,2
E,264,69,2
E,115,127,3
E,294,232,4
E,12,26,2
E,233,8,2
E,213,257,3
E,287,144,4
E,87,296,2
E,224,263,1
E,284,54,3
E,265,170,2
E,91,113,3
E,92,97,2
E,297,241,2
E,28,238,4
E,105,95,4
E,164,2,3
E,206,233,2
E,96,253,1
